,C,gr,dE,sig,SaSi,alpha,beta,gamma,NrObs,ObsSig,Obs,AVG LenTraj,STD LenTraj,Rop,AvgRop,AVG Rew,STD Rew,NrX,AllConverged,ds,l,r,STDr,STDl,rl,EquiP,OrderP,rop
159,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 3, 1, 1, 1, 1, 1]","[[0], [1, 2, 3], [4], [5], [6], [7], [8]]",238.76,17.879,1.747,1.783,1.653,0.348,3.0,True,"[1.5524174696260025, 1.503329637837291, 0.1]",0.02515106973705694,-0.05054566341183231,0.1998851234922458,0.07299934672546138,-0.0,3,1458,0.003446295232624852
160,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 2, 6]","[[0], [1, 2], [3, 4, 5, 6, 7, 8]]",209.54,31.02,1.747,1.783,0.968,0.0,1.0,True,[],0.14445533235342156,-0.44399770246984493,0.0,0.12665360117589416,-0.0,12,66,0.003446295232624852
161,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 5, 1]","[[0], [1, 2], [3, 4, 5, 6, 7], [8]]",213.52,25.445,1.747,1.783,0.976,0.0,1.0,True,[],0.12820512820512808,-0.4394026421596784,0.0,0.10389106647068432,-0.0,10,225,0.003446295232624852
162,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 4, 2]","[[0], [1, 2], [3, 4, 5, 6], [7, 8]]",219.44,25.749,1.747,1.783,1.009,0.0,4.0,True,"[0.1414213562373095, 0.09999999999999998, 0.1732050807568877, 0.1732050807568877, 0.09999999999999998, 0.1414213562373095]",0.10403397027600847,-0.4204480183802414,0.0,0.10513228809407153,-0.0,16,116,0.003446295232624852
163,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 4, 1, 1]","[[0], [1, 2], [3, 4, 5, 6], [7], [8]]",235.73,29.162,1.747,1.783,1.155,0.001,1.0,True,[],0.03752245631226525,-0.33658816771970135,0.0005743825387708214,0.11906745059611303,-0.0,8,448,0.003446295232624852
164,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 3, 3]","[[0], [1, 2], [3, 4, 5], [6, 7, 8]]",214.51,23.375,1.747,1.783,1.114,0.0,1.0,True,[],0.1241629919973869,-0.360137851809305,0.0,0.09543932712722522,-0.0,18,51,0.003446295232624852
165,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 3, 2, 1]","[[0], [1, 2], [3, 4, 5], [6, 7], [8]]",225.94,23.722,1.747,1.783,1.223,0.0,2.0,True,[0.09999999999999998],0.07749469214437366,-0.2975301550832855,0.0,0.09685611628286789,-0.0,12,144,0.003446295232624852
166,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 3, 1, 2]","[[0], [1, 2], [3, 4, 5], [6], [7, 8]]",228.48,20.674,1.747,1.783,1.733,0.0,1.0,True,[],0.06712395884370403,-0.004595060310166543,0.0,0.08441123632206435,-0.0,12,138,0.003446295232624852
167,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 3, 1, 1, 1]","[[0], [1, 2], [3, 4, 5], [6], [7], [8]]",230.36,24.89,1.747,1.783,1.733,0.0,2.0,True,[0.09999999999999998],0.05944798301486187,-0.004595060310166543,0.0,0.10162502041482933,-0.0,6,405,0.003446295232624852
168,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 2, 4]","[[0], [1, 2], [3, 4], [5, 6, 7, 8]]",229.1,22.021,1.747,1.783,1.581,0.0,1.0,True,[],0.0645925200065327,-0.09190120620333153,0.0,0.08991099134411237,-0.0,16,92,0.003446295232624852
169,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 2, 3, 1]","[[0], [1, 2], [3, 4], [5, 6, 7], [8]]",231.85,23.519,1.747,1.783,1.581,0.0,1.0,True,[],0.053364363873917964,-0.09190120620333153,0.0,0.09602727421198759,-0.0,12,126,0.003446295232624852
170,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 2, 2, 2]","[[0], [1, 2], [3, 4], [5, 6], [7, 8]]",223.5,22.693,1.747,1.783,1.61,0.0,1.0,True,[],0.08745712885840273,-0.07524411257897756,0.0,0.09265474440633677,-0.0,16,30,0.003446295232624852
171,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 2, 2, 1, 1]","[[0], [1, 2], [3, 4], [5, 6], [7], [8]]",227.19,21.376,1.747,1.783,1.61,0.0,1.0,True,[],0.07239098481136697,-0.07524411257897756,0.0,0.08727747836028092,-0.0,8,56,0.003446295232624852
172,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 2, 1, 3]","[[0], [1, 2], [3, 4], [5], [6, 7, 8]]",223.45,22.802,1.747,1.783,1.733,0.0,1.0,True,[],0.087661277151723,-0.004595060310166543,0.0,0.09309978768577495,-0.0,12,114,0.003446295232624852
173,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 2, 1, 2, 1]","[[0], [1, 2], [3, 4], [5], [6, 7], [8]]",224.15,23.956,1.747,1.783,1.733,0.0,1.0,True,[],0.0848032010452392,-0.004595060310166543,0.0,0.09781153029560673,-0.0,8,52,0.003446295232624852
174,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 2, 1, 1, 2]","[[0], [1, 2], [3, 4], [5], [6], [7, 8]]",242.92,15.611,1.747,1.783,1.735,0.0,1.0,True,[],0.00816593173281066,-0.003446295232624963,0.0,0.06373918014045403,-0.0,8,50,0.003446295232624852
175,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 2, 2, 1, 1, 1, 1]","[[0], [1, 2], [3, 4], [5], [6], [7], [8]]",236.91,17.082,1.747,1.783,1.736,0.0,1.0,True,[],0.0327045565899069,-0.0028719126938542283,0.0,0.06974522292993632,-0.0,4,96,0.003446295232624852
176,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 1, 5]","[[0], [1, 2], [3], [4, 5, 6, 7, 8]]",220.59,27.799,1.747,1.783,1.437,0.0,1.0,True,[],0.09933855952964232,-0.17461229178632975,0.0,0.11350236812020252,-0.0,10,145,0.003446295232624852
177,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 4, 1]","[[0], [1, 2], [3], [4, 5, 6, 7], [8]]",222.69,24.638,1.747,1.783,1.438,0.0,1.0,True,[],0.09076433121019101,-0.1740379092475589,0.0,0.1005961130164952,-0.0,8,304,0.003446295232624852
178,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 3, 2]","[[0], [1, 2], [3], [4, 5, 6], [7, 8]]",219.93,21.368,1.747,1.783,1.444,0.0,1.0,True,[],0.10203331700146978,-0.17059161401493406,0.0,0.08724481463334967,-0.0,12,102,0.003446295232624852
179,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 3, 1, 1]","[[0], [1, 2], [3], [4, 5, 6], [7], [8]]",237.82,21.523,1.747,1.783,1.444,0.0,1.0,True,[],0.028989057651477967,-0.17059161401493406,0.0,0.0878776743426425,-0.0,6,297,0.003446295232624852
180,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 2, 3]","[[0], [1, 2], [3], [4, 5], [6, 7, 8]]",215.04,23.678,1.747,1.783,1.581,0.0,1.0,True,[],0.12199902008819208,-0.09190120620333153,0.0,0.09667646578474605,-0.0,12,96,0.003446295232624852
181,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 2, 2, 1]","[[0], [1, 2], [3], [4, 5], [6, 7], [8]]",216.58,27.879,1.747,1.783,1.581,0.0,1.0,True,[],0.11571125265392768,-0.09190120620333153,0.0,0.11382900538951496,-0.0,8,44,0.003446295232624852
182,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 2, 1, 2]","[[0], [1, 2], [3], [4, 5], [6], [7, 8]]",250.44,20.808,1.747,1.783,1.687,0.0,1.0,True,[],-0.022537971582557548,-0.031016657093624334,0.0,0.08495835374816267,0.0,8,42,0.003446295232624852
183,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 2, 1, 2, 1, 1, 1]","[[0], [1, 2], [3], [4, 5], [6], [7], [8]]",253.97,24.801,1.747,1.783,1.685,0.0,2.0,True,[0.09999999999999998],-0.03695084109096847,-0.032165422171166025,0.0,0.10126163645271925,0.0,4,80,0.003446295232624852
184,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 1, 4]","[[0], [1, 2], [3], [4], [5, 6, 7, 8]]",218.82,24.318,1.747,1.783,1.516,0.0,1.0,True,[],0.1065654091131798,-0.12923607122343483,0.0,0.09928956393924548,-0.0,8,268,0.003446295232624852
185,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 1, 3, 1]","[[0], [1, 2], [3], [4], [5, 6, 7], [8]]",220.32,29.169,1.747,1.783,1.516,0.0,1.0,True,[],0.10044096031357175,-0.12923607122343483,0.0,0.11909603135717786,-0.0,6,261,0.003446295232624852
186,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 1, 2, 2]","[[0], [1, 2], [3], [4], [5, 6], [7, 8]]",222.87,22.234,1.747,1.783,1.517,0.0,1.0,True,[],0.0900293973542381,-0.1286616886846641,0.0,0.09078066307365672,-0.0,8,38,0.003446295232624852
187,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 2, 1, 1, 2, 1, 1]","[[0], [1, 2], [3], [4], [5, 6], [7], [8]]",220.49,24.302,1.747,1.783,1.517,0.0,1.0,True,[],0.09974685611628276,-0.1286616886846641,0.0,0.09922423648538299,-0.0,4,72,0.003446295232624852
188,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 1, 1, 3]","[[0], [1, 2], [3], [4], [5], [6, 7, 8]]",234.86,20.903,1.747,1.783,1.741,0.0,1.0,True,[],0.04107463661603783,0.0,0.0,0.08534623550547117,0.0,6,249,0.003446295232624852
189,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 2, 1, 1, 1, 2, 1]","[[0], [1, 2], [3], [4], [5], [6, 7], [8]]",236.05,20.353,1.747,1.783,1.741,0.0,1.0,True,[],0.03621590723501544,0.0,0.0,0.08310060427894823,0.0,4,68,0.003446295232624852
190,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 2, 1, 1, 1, 1, 2]","[[0], [1, 2], [3], [4], [5], [6], [7, 8]]",248.56,17.295,1.747,1.783,1.74,0.0,1.0,True,[],-0.014861995753715496,-0.0005743825387708457,0.0,0.07061489465948066,0.0,4,66,0.003446295232624852
191,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 2, 1, 1, 1, 1, 1, 1]","[[0], [1, 2], [3], [4], [5], [6], [7], [8]]",244.13,17.868,1.747,1.783,1.741,0.0,1.0,True,[],0.00322554303446021,0.0,0.0,0.07295443410093091,0.0,2,128,0.003446295232624852
192,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 1, 7]","[[0], [1], [2, 3, 4, 5, 6, 7, 8]]",215.99,28.9,1.747,1.783,0.912,0.0,1.0,True,[],0.11812020251510691,-0.47616312464101096,0.0,0.11799771353911481,-0.0,7,42,0.003446295232624852
193,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 6, 1]","[[0], [1], [2, 3, 4, 5, 6, 7], [8]]",223.04,30.854,1.747,1.783,1.327,0.0,1.0,True,[],0.08933529315694921,-0.2377943710511201,0.0,0.1259758288420709,-0.0,6,180,0.003446295232624852
194,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 5, 2]","[[0], [1], [2, 3, 4, 5, 6], [7, 8]]",219.44,27.208,1.747,1.783,1.337,0.0,1.0,True,[],0.10403397027600847,-0.23205054566341188,0.0,0.11108933529315695,-0.0,10,105,0.003446295232624852
195,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 5, 1, 1]","[[0], [1], [2, 3, 4, 5, 6], [7], [8]]",243.59,22.178,1.747,1.783,1.53,0.0,1.0,True,[],0.005430344602319059,-0.12119471568064333,0.0,0.09055201698513801,-0.0,5,500,0.003446295232624852
196,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 4, 3]","[[0], [1], [2, 3, 4, 5], [6, 7, 8]]",219.42,25.717,1.747,1.783,1.387,0.0,1.0,True,[],0.10411562959333664,-0.20333141872487082,0.0,0.10500163318634656,-0.0,12,56,0.003446295232624852
197,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 4, 2, 1]","[[0], [1], [2, 3, 4, 5], [6, 7], [8]]",213.64,31.17,1.747,1.783,1.425,0.0,2.0,True,[0.1],0.12771517230115959,-0.18150488225157957,0.0,0.12726604605585498,-0.0,8,208,0.003446295232624852
198,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 4, 1, 2]","[[0], [1], [2, 3, 4, 5], [6], [7, 8]]",234.53,23.826,1.747,1.783,1.749,0.0,1.0,True,[],0.04242201535195156,0.004595060310166543,0.0,0.09728074473297404,0.0001949317190210284,8,196,0.003446295232624852
199,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 4, 1, 1, 1]","[[0], [1], [2, 3, 4, 5], [6], [7], [8]]",232.14,20.036,1.747,1.783,1.748,0.0,1.0,True,[],0.052180303772660475,0.004020677771395587,0.0,0.08180630409929773,0.00020980018748340524,4,768,0.003446295232624852
200,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 3, 4]","[[0], [1], [2, 3, 4], [5, 6, 7, 8]]",242.48,26.864,1.747,1.783,1.553,0.0,1.0,True,[],0.009962436714029077,-0.10798391728891454,0.0,0.10968479503511351,-0.0,12,44,0.003446295232624852
201,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 3, 3, 1]","[[0], [1], [2, 3, 4], [5, 6, 7], [8]]",245.2,25.449,1.747,1.783,1.554,0.0,1.0,True,[],-0.001143230442593568,-0.10740953475014359,0.0,0.10390739833414994,0.0,9,72,0.003446295232624852
202,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 3, 2, 2]","[[0], [1], [2, 3, 4], [5, 6], [7, 8]]",234.24,21.732,1.747,1.783,1.597,0.0,1.0,True,[],0.04360607545320916,-0.08271108558299833,0.0,0.08873101420872122,-0.0,12,66,0.003446295232624852
203,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 3, 2, 1, 1]","[[0], [1], [2, 3, 4], [5, 6], [7], [8]]",230.22,25.019,1.747,1.783,1.597,0.0,1.0,True,[],0.060019598236158656,-0.08271108558299833,0.0,0.10215172301159563,-0.0,6,189,0.003446295232624852
204,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 3, 1, 3]","[[0], [1], [2, 3, 4], [5], [6, 7, 8]]",219.96,23.521,1.747,1.783,1.731,0.0,1.0,True,[],0.10191082802547757,-0.005743825387708235,0.0,0.09603544014372041,-0.0,9,60,0.003446295232624852
205,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 3, 1, 2, 1]","[[0], [1], [2, 3, 4], [5], [6, 7], [8]]",218.81,22.079,1.747,1.783,1.731,0.0,1.0,True,[],0.10660623877184383,-0.005743825387708235,0.0,0.09014780336436388,-0.0,6,171,0.003446295232624852
206,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 3, 1, 1, 2]","[[0], [1], [2, 3, 4], [5], [6], [7, 8]]",236.83,18.616,1.747,1.783,1.734,0.0,1.0,True,[],0.033031193859219266,-0.004020677771395809,0.0,0.07600849256900212,-0.0,6,165,0.003446295232624852
207,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 3, 1, 1, 1, 1]","[[0], [1], [2, 3, 4], [5], [6], [7], [8]]",233.06,19.807,1.747,1.783,1.734,0.0,1.0,True,[],0.04842397517556751,-0.004020677771395809,0.0,0.0808713049158909,-0.0,3,486,0.003446295232624852
208,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 2, 5]","[[0], [1], [2, 3], [4, 5, 6, 7, 8]]",211.46,24.34,1.747,1.783,1.437,0.0,1.0,True,[],0.13661603788992316,-0.17461229178632975,0.0,0.0993793891883064,-0.0,10,45,0.003446295232624852
209,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 4, 1]","[[0], [1], [2, 3], [4, 5, 6, 7], [8]]",211.16,26.81,1.747,1.783,1.437,0.0,1.0,True,[],0.1378409276498448,-0.17461229178632975,0.0,0.10946431487832761,-0.0,8,112,0.003446295232624852
210,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 3, 2]","[[0], [1], [2, 3], [4, 5, 6], [7, 8]]",220.21,21.778,1.747,1.783,1.442,0.0,1.0,True,[],0.10089008655887632,-0.17174037909247564,0.0,0.08891883063857586,-0.0,12,48,0.003446295232624852
211,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 3, 1, 1]","[[0], [1], [2, 3], [4, 5, 6], [7], [8]]",234.06,19.693,1.747,1.783,1.442,0.0,1.0,True,[],0.04434100930916207,-0.17174037909247564,0.0,0.0804058468071207,-0.0,6,135,0.003446295232624852
212,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 2, 3]","[[0], [1], [2, 3], [4, 5], [6, 7, 8]]",224.31,26.7,1.747,1.783,1.567,0.0,2.0,True,[0.1],0.08414992650661435,-0.09994256174612304,0.0,0.10901518863302304,-0.0,12,42,0.003446295232624852
213,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 2, 2, 1]","[[0], [1], [2, 3], [4, 5], [6, 7], [8]]",217.25,28.222,1.747,1.783,1.567,0.0,2.0,True,[0.1],0.11297566552343619,-0.09994256174612304,0.0,0.11522946268169199,-0.0,8,28,0.003446295232624852
214,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 2, 1, 2]","[[0], [1], [2, 3], [4, 5], [6], [7, 8]]",251.48,19.667,1.747,1.783,1.692,0.0,1.0,True,[],-0.026784256083619118,-0.028144744399770327,0.0,0.08029968969459417,0.0,8,26,0.003446295232624852
215,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 2, 2, 1, 1, 1]","[[0], [1], [2, 3], [4, 5], [6], [7], [8]]",254.7,18.948,1.747,1.783,1.69,0.0,1.0,True,[],-0.03993140617344437,-0.02929350947731202,0.0,0.07736403723664871,0.0,4,48,0.003446295232624852
216,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 1, 4]","[[0], [1], [2, 3], [4], [5, 6, 7, 8]]",230.95,20.142,1.747,1.783,1.5,0.0,2.0,True,[0.1],0.05703903315368286,-0.13842619184376803,0.0,0.0822390984811367,-0.0,8,76,0.003446295232624852
217,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 1, 3, 1]","[[0], [1], [2, 3], [4], [5, 6, 7], [8]]",229.79,21.635,1.747,1.783,1.5,0.0,2.0,True,[0.1],0.06177527355871304,-0.13842619184376803,0.0,0.08833496651967991,-0.0,6,99,0.003446295232624852
218,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 1, 2, 2]","[[0], [1], [2, 3], [4], [5, 6], [7, 8]]",230.79,20.246,1.747,1.783,1.502,0.0,2.0,True,[0.1],0.05769230769230771,-0.13727742676622634,0.0,0.08266372693124285,-0.0,8,22,0.003446295232624852
219,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 2, 1, 2, 1, 1]","[[0], [1], [2, 3], [4], [5, 6], [7], [8]]",230.6,19.461,1.747,1.783,1.502,0.0,2.0,True,[0.1],0.058468071206924654,-0.13727742676622634,0.0,0.07945859872611465,-0.0,4,40,0.003446295232624852
220,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 1, 1, 3]","[[0], [1], [2, 3], [4], [5], [6, 7, 8]]",231.86,18.456,1.747,1.783,1.741,0.0,1.0,True,[],0.05332353421525382,0.0,0.0,0.07535521803037727,0.0,6,87,0.003446295232624852
221,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 2, 1, 1, 2, 1]","[[0], [1], [2, 3], [4], [5], [6, 7], [8]]",231.81,17.555,1.747,1.783,1.741,0.0,1.0,True,[],0.053527682508574204,0.0,0.0,0.07167646578474604,0.0,4,36,0.003446295232624852
222,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 2, 1, 1, 1, 2]","[[0], [1], [2, 3], [4], [5], [6], [7, 8]]",244.79,15.093,1.747,1.783,1.741,0.0,1.0,True,[],0.0005307855626326408,0.0,0.0,0.06162420382165605,0.0,4,34,0.003446295232624852
223,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 2, 1, 1, 1, 1, 1]","[[0], [1], [2, 3], [4], [5], [6], [7], [8]]",245.98,15.504,1.747,1.783,1.741,0.0,1.0,True,[],-0.004327943818389635,0.0,0.0,0.06330230279274865,-0.0,2,64,0.003446295232624852
224,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 1, 6]","[[0], [1], [2], [3, 4, 5, 6, 7, 8]]",206.87,30.67,1.747,1.783,1.117,0.0,2.0,True,[0.09999999999999998],0.1553568512167237,-0.3584147041929926,0.0,0.12522456312265232,-0.0,6,30,0.003446295232624852
225,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 5, 1]","[[0], [1], [2], [3, 4, 5, 6, 7], [8]]",217.24,23.886,1.747,1.783,1.209,0.0,1.0,True,[],0.11301649518210022,-0.305571510626077,0.0,0.09752572268495835,-0.0,5,100,0.003446295232624852
226,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 4, 2]","[[0], [1], [2], [3, 4, 5, 6], [7, 8]]",220.72,25.194,1.747,1.783,1.41,0.0,1.0,True,[],0.09880777396700957,-0.19012062033314192,0.0,0.10286624203821657,-0.0,8,52,0.003446295232624852
227,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 4, 1, 1]","[[0], [1], [2], [3, 4, 5, 6], [7], [8]]",263.07,37.414,1.747,1.783,1.456,0.0,1.0,True,[],-0.07410583047525732,-0.16369902354968413,0.0,0.15276008492569004,0.0,4,192,0.003446295232624852
228,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 3, 3]","[[0], [1], [2], [3, 4, 5], [6, 7, 8]]",219.62,23.318,1.747,1.783,1.45,0.0,1.0,True,[],0.10329903642005545,-0.1671453187823091,0.0,0.09520659807284013,-0.0,9,24,0.003446295232624852
229,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 3, 2, 1]","[[0], [1], [2], [3, 4, 5], [6, 7], [8]]",221.66,26.36,1.747,1.783,1.451,0.0,1.0,True,[],0.09496978605258855,-0.16657093624353825,0.0,0.1076269802384452,-0.0,6,63,0.003446295232624852
230,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 3, 1, 2]","[[0], [1], [2], [3, 4, 5], [6], [7, 8]]",254.26,27.666,1.747,1.783,1.73,0.0,2.0,True,[0.1],-0.03813490119222607,-0.00631820792647908,0.0,0.11295933365997061,0.0,6,57,0.003446295232624852
231,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 3, 1, 1, 1]","[[0], [1], [2], [3, 4, 5], [6], [7], [8]]",247.11,30.942,1.747,1.783,1.73,0.0,2.0,True,[0.1],-0.008941695247427939,-0.00631820792647908,0.0,0.12633512983831455,0.0,3,162,0.003446295232624852
232,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 2, 4]","[[0], [1], [2], [3, 4], [5, 6, 7, 8]]",477.21,41.884,1.747,1.783,1.318,0.0,1.0,True,[],-0.9484321411073005,-0.2429638139000575,0.0,0.171010942348522,0.0,8,28,0.003446295232624852
233,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 2, 3, 1]","[[0], [1], [2], [3, 4], [5, 6, 7], [8]]",506.34,30.804,1.747,1.783,1.322,0.0,1.0,True,[],-1.0673689367956882,-0.24066628374497412,0.0,0.12577168054875063,0.0,6,45,0.003446295232624852
234,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 2, 2, 2]","[[0], [1], [2], [3, 4], [5, 6], [7, 8]]",287.85,32.644,1.747,1.783,1.575,0.0,1.0,True,[],-0.1752817246447822,-0.09534750143595638,0.0,0.13328433774293647,0.0,8,14,0.003446295232624852
235,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 2, 2, 1, 1]","[[0], [1], [2], [3, 4], [5, 6], [7], [8]]",281.15,31.679,1.747,1.783,1.574,0.0,1.0,True,[],-0.14792585333986596,-0.09592188397472723,0.0,0.1293442756818553,0.0,4,24,0.003446295232624852
236,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 2, 1, 3]","[[0], [1], [2], [3, 4], [5], [6, 7, 8]]",226.62,22.326,1.747,1.783,1.733,0.0,1.0,True,[],0.07471827535521791,-0.004595060310166543,0.0,0.09115629593336601,-0.0,6,33,0.003446295232624852
237,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 2, 1, 2, 1]","[[0], [1], [2], [3, 4], [5], [6, 7], [8]]",228.3,22.202,1.747,1.783,1.733,0.0,1.0,True,[],0.06785889269965695,-0.004595060310166543,0.0,0.09065000816593174,-0.0,4,20,0.003446295232624852
238,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 2, 1, 1, 2]","[[0], [1], [2], [3, 4], [5], [6], [7, 8]]",242.93,16.816,1.747,1.783,1.735,0.0,1.0,True,[],0.008125102074146628,-0.003446295232624963,0.0,0.06865915400947248,-0.0,4,18,0.003446295232624852
239,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 1, 2, 1, 1, 1, 1]","[[0], [1], [2], [3, 4], [5], [6], [7], [8]]",236.85,18.366,1.747,1.783,1.735,0.0,1.0,True,[],0.0329495345418912,-0.003446295232624963,0.0,0.07498775110240079,-0.0,2,32,0.003446295232624852
